gauge_id,date,observed
9127001,2005-08-29,1525.0
4703002,2005-08-30,262.3333333333333
7330001,2005-08-30,142.0
9127001,2005-08-30,0.0
4703002,2005-08-31,0.0
7330001,2005-08-31,0.0
9127001,2005-08-31,0.0
4703002,2005-09-01,0.0
7330001,2005-09-01,0.0
9127001,2005-09-01,0.0
4703002,2005-09-02,0.0
7330001,2005-09-02,0.0
9127001,2005-09-02,133.0
4703002,2005-09-03,474.6666666666667
7330001,2005-09-03,2688.600000000006
9127001,2005-09-03,1954.300000000003
4703002,2005-09-04,12.0
7330001,2005-09-04,1355.5454545454545
9127001,2005-09-04,1089.0
4703002,2005-09-05,285.0
7330001,2005-09-05,213.0
9127001,2005-09-05,1706.5
4703002,2005-09-06,0.0
7330001,2005-09-06,6.0
9127001,2005-09-06,580.0
4703002,2005-09-07,0.0
7330001,2005-09-07,0.0
9127001,2005-09-07,364.0
4703002,2005-09-08,0.0
7330001,2005-09-08,3.0
9127001,2005-09-08,7.0
4703002,2005-09-09,1714.4646286329626
7330001,2005-09-09,0.0
9127001,2005-09-09,0.0
4703002,2005-09-10,777.7
7330001,2005-09-10,10.0
9127001,2005-09-10,3.0
4703002,2005-09-11,0.0
7330001,2005-09-11,0.0
9127001,2005-09-11,8.0
4703002,2005-09-12,0.0
7330001,2005-09-12,0.0
9127001,2005-09-12,0.0
4703002,2005-09-13,0.0
7330001,2005-09-13,0.0
9127001,2005-09-13,1.0
4703002,2005-09-14,0.0
7330001,2005-09-14,0.0
9127001,2005-09-14,31.0
4703002,2005-09-15,25.0
7330001,2005-09-15,0.0
9127001,2005-09-15,0.0
4703002,2005-09-16,0.0
7330001,2005-09-16,0.0
9127001,2005-09-16,20.0
4703002,2005-09-17,0.0
7330001,2005-09-17,0.0
9127001,2005-09-17,3.0
4703002,2005-09-18,0.0
7330001,2005-09-18,0.0
9127001,2005-09-18,0.0
4703002,2005-09-19,0.0
7330001,2005-09-19,0.0
9127001,2005-09-19,0.0
4703002,2005-09-20,0.0
7330001,2005-09-20,0.0
9127001,2005-09-20,1.0
4703002,2005-09-21,0.0
7330001,2005-09-21,65.0
9127001,2005-09-21,15.0
4703002,2005-09-22,18.0
7330001,2005-09-22,3.0
9127001,2005-09-22,0.0
4703002,2005-09-23,121.5
7330001,2005-09-23,186.0
9127001,2005-09-23,258.5
4703002,2005-09-24,18.0
7330001,2005-09-24,2.0
9127001,2005-09-24,15.0
4703002,2005-09-25,0.0
7330001,2005-09-25,0.0
9127001,2005-09-25,0.0
4703002,2005-09-26,0.0
7330001,2005-09-26,0.0
9127001,2005-09-26,0.0
4703002,2005-09-27,1.0
7330001,2005-09-27,7.0
9127001,2005-09-27,36.0
4703002,2005-09-28,46.0
7330001,2005-09-28,502.0
9127001,2005-09-28,999.1749999999956
4703002,2005-09-29,65.0
7330001,2005-09-29,52.0
9127001,2005-09-29,283.0
4703002,2005-09-30,0.0
7330001,2005-09-30,0.0
9127001,2005-09-30,15.0
4703002,2005-10-01,0.0
7330001,2005-10-01,0.0
9127001,2005-10-01,0.0
4703002,2005-10-02,395.0
7330001,2005-10-02,228.0
9127001,2005-10-02,236.0
4703002,2005-10-03,0.0
7330001,2005-10-03,280.0
9127001,2005-10-03,461.5
4703002,2005-10-04,121.5
7330001,2005-10-04,70.0
9127001,2005-10-04,449.0
4703002,2005-10-05,0.0
7330001,2005-10-05,0.0
9127001,2005-10-05,0.0
4703002,2005-10-06,0.0
7330001,2005-10-06,60.0
9127001,2005-10-06,0.0
4703002,2005-10-07,0.0
7330001,2005-10-07,0.0
9127001,2005-10-07,30.0
4703002,2005-10-08,0.0
7330001,2005-10-08,0.0
9127001,2005-10-08,0.0
4703002,2005-10-09,0.0
7330001,2005-10-09,0.0
9127001,2005-10-09,0.0
4703002,2005-10-10,0.0
7330001,2005-10-10,0.0
9127001,2005-10-10,60.0
4703002,2005-10-11,0.0
7330001,2005-10-11,659.0
9127001,2005-10-11,2673.476923076924
4703002,2005-10-12,0.0
7330001,2005-10-12,20.0
9127001,2005-10-12,529.0
4703002,2005-10-13,0.0
7330001,2005-10-13,0.0
9127001,2005-10-13,8.0
4703002,2005-10-14,0.0
7330001,2005-10-14,0.0
9127001,2005-10-14,0.0
4703002,2005-10-15,69.0
7330001,2005-10-15,0.0
9127001,2005-10-15,0.0
4703002,2005-10-16,2.0
7330001,2005-10-16,0.0
9127001,2005-10-16,22.0
4703002,2005-10-17,0.0
7330001,2005-10-17,0.0
9127001,2005-10-17,0.0
4703002,2005-10-18,0.0
7330001,2005-10-18,0.0
9127001,2005-10-18,11.0
4703002,2005-10-19,0.0
7330001,2005-10-19,0.0
9127001,2005-10-19,0.0
4703002,2005-10-20,0.0
7330001,2005-10-20,0.0
9127001,2005-10-20,65.0
4703002,2005-10-21,0.0
7330001,2005-10-21,20.0
9127001,2005-10-21,124.0
4703002,2005-10-22,0.0
7330001,2005-10-22,1.0
9127001,2005-10-22,15.0
4703002,2005-10-23,18.0
7330001,2005-10-23,0.0
9127001,2005-10-23,0.0
4703002,2005-10-24,377.5
7330001,2005-10-24,350.6666666666667
9127001,2005-10-24,0.0
4703002,2005-10-25,33.0
7330001,2005-10-25,12.0
9127001,2005-10-25,0.0
4703002,2005-10-26,0.0
7330001,2005-10-26,99.0
9127001,2005-10-26,8.0
4703002,2005-10-27,30.0
7330001,2005-10-27,0.0
9127001,2005-10-27,43.0
4703002,2005-10-28,269.6666666666667
7330001,2005-10-28,0.0
9127001,2005-10-28,718.6666666666666
4703002,2005-10-29,0.0
7330001,2005-10-29,12.0
9127001,2005-10-29,30.0
4703002,2005-10-30,1.0
7330001,2005-10-30,0.0
9127001,2005-10-30,0.0
4703002,2005-10-31,0.0
7330001,2005-10-31,0.0
9127001,2005-10-31,0.0
4703002,2005-11-01,0.0
7330001,2005-11-01,0.0
9127001,2005-11-01,5.0
4703002,2005-11-02,0.0
7330001,2005-11-02,22.0
9127001,2005-11-02,490.6666666666667
4703002,2005-11-03,0.0
7330001,2005-11-03,0.0
9127001,2005-11-03,1342.3333333333333
4703002,2005-11-04,2.0
7330001,2005-11-04,0.0
9127001,2005-11-04,36.0
4703002,2005-11-05,52.0
7330001,2005-11-05,0.0
9127001,2005-11-05,0.0
4703002,2005-11-06,0.0
7330001,2005-11-06,0.0
9127001,2005-11-06,8.0
4703002,2005-11-07,22.0
7330001,2005-11-07,0.0
9127001,2005-11-07,0.0
4703002,2005-11-08,6.0
7330001,2005-11-08,0.0
9127001,2005-11-08,0.0
4703002,2005-11-09,0.0
7330001,2005-11-09,0.0
9127001,2005-11-09,2.0
4703002,2005-11-10,0.0
7330001,2005-11-10,0.0
9127001,2005-11-10,0.0
4703002,2005-11-11,30.0
7330001,2005-11-11,2.0
9127001,2005-11-11,0.0
4703002,2005-11-12,0.0
7330001,2005-11-12,3.0
9127001,2005-11-12,0.0
4703002,2005-11-13,12.0
7330001,2005-11-13,3.0
9127001,2005-11-13,0.0
4703002,2005-11-14,0.0
7330001,2005-11-14,0.0
9127001,2005-11-14,407.6666666666667
4703002,2005-11-15,0.0
7330001,2005-11-15,0.0
9127001,2005-11-15,0.0
4703002,2005-11-16,0.0
7330001,2005-11-16,10.0
9127001,2005-11-16,283.0
4703002,2005-11-17,33.0
7330001,2005-11-17,1313.0
9127001,2005-11-17,868.8
4703002,2005-11-18,26.0
7330001,2005-11-18,7.0
9127001,2005-11-18,52.0
4703002,2005-11-19,2.0
7330001,2005-11-19,0.0
9127001,2005-11-19,167.5
4703002,2005-11-20,0.0
7330001,2005-11-20,0.0
9127001,2005-11-20,116.0
4703002,2005-11-21,0.0
7330001,2005-11-21,2.0
9127001,2005-11-21,1331.0
4703002,2005-11-22,152.0
7330001,2005-11-22,2102.8529411764707
9127001,2005-11-22,5508.812280701752
4703002,2005-11-23,747.4
7330001,2005-11-23,4921.251874366695
9127001,2005-11-23,1954.300000000003
4703002,2005-11-24,0.0
7330001,2005-11-24,0.0
9127001,2005-11-24,2686.238461538462
4703002,2005-11-25,0.0
7330001,2005-11-25,0.0
9127001,2005-11-25,1547.0
4703002,2005-11-26,46.0
7330001,2005-11-26,36.0
9127001,2005-11-26,1649.0
4703002,2005-11-27,147.0
7330001,2005-11-27,132.0
9127001,2005-11-27,6838.008333333356
4703002,2005-11-28,93.0
7330001,2005-11-28,0.0
9127001,2005-11-28,167.5
4703002,2005-11-29,26.0
7330001,2005-11-29,10.0
9127001,2005-11-29,0.0
4703002,2005-11-30,2.0
7330001,2005-11-30,0.0
9127001,2005-11-30,8.0
4703002,2005-12-01,0.0
7330001,2005-12-01,0.0
9127001,2005-12-01,0.0
4703002,2005-12-02,0.0
7330001,2005-12-02,0.0
9127001,2005-12-02,102.0
4703002,2005-12-03,0.0
7330001,2005-12-03,0.0
9127001,2005-12-03,624.0
4703002,2005-12-04,26.0
7330001,2005-12-04,1543.6363636363635
9127001,2005-12-04,2533.100000000006
4703002,2005-12-05,0.0
7330001,2005-12-05,0.0
9127001,2005-12-05,347.0
4703002,2005-12-06,0.0
7330001,2005-12-06,0.0
9127001,2005-12-06,15.0
4703002,2005-12-07,69.0
7330001,2005-12-07,2527.010000000002
9127001,2005-12-07,3414.714285714286
4703002,2005-12-08,15.0
7330001,2005-12-08,2091.5882352941176
9127001,2005-12-08,183.0
4703002,2005-12-09,0.0
7330001,2005-12-09,0.0
9127001,2005-12-09,21.0
4703002,2005-12-10,0.0
7330001,2005-12-10,0.0
9127001,2005-12-10,0.0
4703002,2005-12-11,0.0
7330001,2005-12-11,0.0
9127001,2005-12-11,0.0
4703002,2005-12-12,62.0
7330001,2005-12-12,17.0
9127001,2005-12-12,8.0
4703002,2005-12-13,2.0
7330001,2005-12-13,0.0
9127001,2005-12-13,22.0
4703002,2005-12-14,0.0
7330001,2005-12-14,0.0
9127001,2005-12-14,0.0
4703002,2005-12-15,0.0
7330001,2005-12-15,14.0
9127001,2005-12-15,2.0
4703002,2005-12-16,0.0
7330001,2005-12-16,2.0
9127001,2005-12-16,0.0
4703002,2005-12-17,0.0
7330001,2005-12-17,0.0
9127001,2005-12-17,2.0
4703002,2005-12-18,0.0
7330001,2005-12-18,0.0
9127001,2005-12-18,8.0
4703002,2005-12-19,0.0
7330001,2005-12-19,0.0
9127001,2005-12-19,36.0
4703002,2005-12-20,0.0
7330001,2005-12-20,0.0
9127001,2005-12-20,0.0
4703002,2005-12-21,18.0
7330001,2005-12-21,0.0
9127001,2005-12-21,0.0
4703002,2005-12-22,0.0
7330001,2005-12-22,2.0
9127001,2005-12-22,0.0
4703002,2005-12-23,0.0
7330001,2005-12-23,0.0
9127001,2005-12-23,0.0
4703002,2005-12-24,0.0
7330001,2005-12-24,0.0
9127001,2005-12-24,56.0
4703002,2005-12-25,0.0
7330001,2005-12-25,0.0
9127001,2005-12-25,0.0
4703002,2005-12-26,0.0
7330001,2005-12-26,0.0
9127001,2005-12-26,0.0
4703002,2005-12-27,0.0
7330001,2005-12-27,0.0
9127001,2005-12-27,88.0
4703002,2005-12-28,10.0
7330001,2005-12-28,1.0
9127001,2005-12-28,0.0
4703002,2005-12-29,0.0
7330001,2005-12-29,0.0
9127001,2005-12-29,0.0
4703002,2005-12-30,0.0
7330001,2005-12-30,0.0
9127001,2005-12-30,0.0
4703002,2005-12-31,10.0
7330001,2005-12-31,2.0
9127001,2005-12-31,57.0
4703002,2006-01-01,0.0
7330001,2006-01-01,0.0
9127001,2006-01-01,549.6666666666666
4703002,2006-01-02,0.0
7330001,2006-01-02,1.0
9127001,2006-01-02,8.0
4703002,2006-01-03,22.0
7330001,2006-01-03,0.0
9127001,2006-01-03,0.0
4703002,2006-01-04,0.0
7330001,2006-01-04,0.0
9127001,2006-01-04,60.0
4703002,2006-01-05,14.0
7330001,2006-01-05,0.0
9127001,2006-01-05,3087.0
4703002,2006-01-06,0.0
7330001,2006-01-06,0.0
9127001,2006-01-06,266.0
4703002,2006-01-07,1.0
7330001,2006-01-07,0.0
9127001,2006-01-07,415.3333333333333
4703002,2006-01-08,0.0
7330001,2006-01-08,0.0
9127001,2006-01-08,1100.0
4703002,2006-01-09,0.0
7330001,2006-01-09,2316.525
9127001,2006-01-09,4342.848484848485
4703002,2006-01-10,0.0
7330001,2006-01-10,99.0
9127001,2006-01-10,76.0
4703002,2006-01-11,0.0
7330001,2006-01-11,1.0
9127001,2006-01-11,0.0
4703002,2006-01-12,2.0
7330001,2006-01-12,0.0
9127001,2006-01-12,0.0
4703002,2006-01-13,0.0
7330001,2006-01-13,0.0
9127001,2006-01-13,0.0
4703002,2006-01-14,0.0
7330001,2006-01-14,0.0
9127001,2006-01-14,30.0
4703002,2006-01-15,0.0
7330001,2006-01-15,0.0
9127001,2006-01-15,590.0
4703002,2006-01-16,0.0
7330001,2006-01-16,0.0
9127001,2006-01-16,0.0
4703002,2006-01-17,121.5
7330001,2006-01-17,19.0
9127001,2006-01-17,0.0
4703002,2006-01-18,33.0
7330001,2006-01-18,14.0
9127001,2006-01-18,0.0
4703002,2006-01-19,69.0
7330001,2006-01-19,6.0
9127001,2006-01-19,378.0
4703002,2006-01-20,168.0
7330001,2006-01-20,0.0
9127001,2006-01-20,0.0
4703002,2006-01-21,697.4444444444445
7330001,2006-01-21,0.0
9127001,2006-01-21,0.0
4703002,2006-01-22,1110.7400000000052
7330001,2006-01-22,0.0
9127001,2006-01-22,0.0
4703002,2006-01-23,22.0
7330001,2006-01-23,0.0
9127001,2006-01-23,0.0
4703002,2006-01-24,0.0
7330001,2006-01-24,9.0
9127001,2006-01-24,4.0
4703002,2006-01-25,12.0
7330001,2006-01-25,0.0
9127001,2006-01-25,0.0
4703002,2006-01-26,0.0
7330001,2006-01-26,0.0
9127001,2006-01-26,0.0
4703002,2006-01-27,0.0
7330001,2006-01-27,0.0
9127001,2006-01-27,0.0
4703002,2006-01-28,0.0
7330001,2006-01-28,0.0
9127001,2006-01-28,5.0
4703002,2006-01-29,0.0
7330001,2006-01-29,0.0
9127001,2006-01-29,0.0
4703002,2006-01-30,26.0
7330001,2006-01-30,0.0
9127001,2006-01-30,0.0
4703002,2006-01-31,0.0
7330001,2006-01-31,0.0
9127001,2006-01-31,0.0
4703002,2006-02-01,0.0
7330001,2006-02-01,0.0
9127001,2006-02-01,0.0
4703002,2006-02-02,0.0
7330001,2006-02-02,3.0
9127001,2006-02-02,0.0
4703002,2006-02-03,0.0
7330001,2006-02-03,0.0
9127001,2006-02-03,142.0
4703002,2006-02-04,0.0
7330001,2006-02-04,0.0
9127001,2006-02-04,2.0
4703002,2006-02-05,0.0
7330001,2006-02-05,0.0
9127001,2006-02-05,15.0
4703002,2006-02-06,0.0
7330001,2006-02-06,0.0
9127001,2006-02-06,0.0
4703002,2006-02-07,4.0
7330001,2006-02-07,0.0
9127001,2006-02-07,36.0
4703002,2006-02-08,0.0
7330001,2006-02-08,0.0
9127001,2006-02-08,0.0
4703002,2006-02-09,0.0
7330001,2006-02-09,0.0
9127001,2006-02-09,0.0
4703002,2006-02-10,18.0
7330001,2006-02-10,0.0
9127001,2006-02-10,10.0
4703002,2006-02-11,42.0
7330001,2006-02-11,0.0
9127001,2006-02-11,0.0
4703002,2006-02-12,118.0
7330001,2006-02-12,12.0
9127001,2006-02-12,0.0
4703002,2006-02-13,42.0
7330001,2006-02-13,0.0
9127001,2006-02-13,0.0
4703002,2006-02-14,447.1666666666667
7330001,2006-02-14,173.0
9127001,2006-02-14,8.0
4703002,2006-02-15,235.0
7330001,2006-02-15,31.0
9127001,2006-02-15,102.0
4703002,2006-02-16,82.0
7330001,2006-02-16,48.0
9127001,2006-02-16,124.0
4703002,2006-02-17,98.0
7330001,2006-02-17,0.0
9127001,2006-02-17,12.0
4703002,2006-02-18,277.0
7330001,2006-02-18,0.0
9127001,2006-02-18,0.0
4703002,2006-02-19,235.0
7330001,2006-02-19,0.0
9127001,2006-02-19,0.0
4703002,2006-02-20,0.0
7330001,2006-02-20,0.0
9127001,2006-02-20,0.0
4703002,2006-02-21,0.0
7330001,2006-02-21,2.0
9127001,2006-02-21,95.0
4703002,2006-02-22,0.0
7330001,2006-02-22,262.0
9127001,2006-02-22,2520.2583333333387
4703002,2006-02-23,0.0
7330001,2006-02-23,0.0
9127001,2006-02-23,22.0
4703002,2006-02-24,0.0
7330001,2006-02-24,0.0
9127001,2006-02-24,0.0
4703002,2006-02-25,2.0
7330001,2006-02-25,0.0
9127001,2006-02-25,8.0
4703002,2006-02-26,104.0
7330001,2006-02-26,806.0
9127001,2006-02-26,999.1749999999956
4703002,2006-02-27,22.0
7330001,2006-02-27,0.0
9127001,2006-02-27,0.0
4703002,2006-02-28,118.0
7330001,2006-02-28,0.0
9127001,2006-02-28,8.0
4703002,2006-03-01,201.0
7330001,2006-03-01,0.0
9127001,2006-03-01,8.0
4703002,2006-03-02,142.0
7330001,2006-03-02,17.0
9127001,2006-03-02,8.0
4703002,2006-03-03,0.0
7330001,2006-03-03,0.0
9127001,2006-03-03,0.0
4703002,2006-03-04,0.0
7330001,2006-03-04,0.0
9127001,2006-03-04,1.0
4703002,2006-03-05,0.0
7330001,2006-03-05,0.0
9127001,2006-03-05,2.0
4703002,2006-03-06,0.0
7330001,2006-03-06,2.0
9127001,2006-03-06,740.5
4703002,2006-03-07,0.0
7330001,2006-03-07,0.0
9127001,2006-03-07,95.0
4703002,2006-03-08,0.0
7330001,2006-03-08,0.0
9127001,2006-03-08,3260.6
4703002,2006-03-09,0.0
7330001,2006-03-09,0.0
9127001,2006-03-09,88.0
4703002,2006-03-10,0.0
7330001,2006-03-10,0.0
9127001,2006-03-10,0.0
4703002,2006-03-11,0.0
7330001,2006-03-11,0.0
9127001,2006-03-11,0.0
4703002,2006-03-12,0.0
7330001,2006-03-12,0.0
9127001,2006-03-12,0.0
4703002,2006-03-13,0.0
7330001,2006-03-13,0.0
9127001,2006-03-13,1365.0
4703002,2006-03-14,0.0
7330001,2006-03-14,2.0
9127001,2006-03-14,8.0
4703002,2006-03-15,0.0
7330001,2006-03-15,2.0
9127001,2006-03-15,0.0
4703002,2006-03-16,0.0
7330001,2006-03-16,0.0
9127001,2006-03-16,142.0
4703002,2006-03-17,0.0
7330001,2006-03-17,45.0
9127001,2006-03-17,1122.0
4703002,2006-03-18,0.0
7330001,2006-03-18,0.0
9127001,2006-03-18,0.0
4703002,2006-03-19,0.0
7330001,2006-03-19,0.0
9127001,2006-03-19,22.0
4703002,2006-03-20,12.0
7330001,2006-03-20,4.0
9127001,2006-03-20,0.0
4703002,2006-03-21,0.0
7330001,2006-03-21,0.0
9127001,2006-03-21,0.0
4703002,2006-03-22,0.0
7330001,2006-03-22,0.0
9127001,2006-03-22,38.0
4703002,2006-03-23,0.0
7330001,2006-03-23,0.0
9127001,2006-03-23,1470.0
4703002,2006-03-24,0.0
7330001,2006-03-24,147.0
9127001,2006-03-24,0.0
4703002,2006-03-25,0.0
7330001,2006-03-25,0.0
9127001,2006-03-25,0.0
4703002,2006-03-26,0.0
7330001,2006-03-26,3.0
9127001,2006-03-26,22.0
4703002,2006-03-27,0.0
7330001,2006-03-27,0.0
9127001,2006-03-27,9.0
4703002,2006-03-28,0.0
7330001,2006-03-28,0.0
9127001,2006-03-28,22.0
4703002,2006-03-29,0.0
7330001,2006-03-29,9.0
9127001,2006-03-29,8.0
4703002,2006-03-30,0.0
7330001,2006-03-30,0.0
9127001,2006-03-30,0.0
4703002,2006-03-31,2.0
7330001,2006-03-31,0.0
9127001,2006-03-31,0.0
4703002,2006-04-01,18.0
7330001,2006-04-01,0.0
9127001,2006-04-01,6.0
4703002,2006-04-02,403.6
7330001,2006-04-02,0.0
9127001,2006-04-02,6.0
4703002,2006-04-03,0.0
7330001,2006-04-03,0.0
9127001,2006-04-03,60.0
4703002,2006-04-04,0.0
7330001,2006-04-04,0.0
9127001,2006-04-04,65.0
4703002,2006-04-05,0.0
7330001,2006-04-05,0.0
9127001,2006-04-05,6.0
4703002,2006-04-06,0.0
7330001,2006-04-06,0.0
9127001,2006-04-06,0.0
4703002,2006-04-07,0.0
7330001,2006-04-07,0.0
9127001,2006-04-07,2.0
4703002,2006-04-08,0.0
7330001,2006-04-08,0.0
9127001,2006-04-08,0.0
4703002,2006-04-09,0.0
7330001,2006-04-09,0.0
9127001,2006-04-09,3.0
4703002,2006-04-10,0.0
7330001,2006-04-10,0.0
9127001,2006-04-10,2.0
4703002,2006-04-11,0.0
7330001,2006-04-11,0.0
9127001,2006-04-11,917.0
4703002,2006-04-12,0.0
7330001,2006-04-12,806.0
9127001,2006-04-12,2842.2
4703002,2006-04-13,403.6
7330001,2006-04-13,428.5
9127001,2006-04-13,167.5
4703002,2006-04-14,0.0
7330001,2006-04-14,2.0
9127001,2006-04-14,0.0
4703002,2006-04-15,0.0
7330001,2006-04-15,0.0
9127001,2006-04-15,0.0
4703002,2006-04-16,86.0
7330001,2006-04-16,0.0
9127001,2006-04-16,1.0
4703002,2006-04-17,0.0
7330001,2006-04-17,0.0
9127001,2006-04-17,0.0
4703002,2006-04-18,0.0
7330001,2006-04-18,384.6666666666667
9127001,2006-04-18,4368.0
4703002,2006-04-19,0.0
7330001,2006-04-19,10233.43670886076
9127001,2006-04-19,9861.068686868704
4703002,2006-04-20,0.0
7330001,2006-04-20,33.0
9127001,2006-04-20,1376.3333333333333
4703002,2006-04-21,0.0
7330001,2006-04-21,0.0
9127001,2006-04-21,167.5
4703002,2006-04-22,0.0
7330001,2006-04-22,2.0
9127001,2006-04-22,1569.571428571429
4703002,2006-04-23,0.0
7330001,2006-04-23,0.0
9127001,2006-04-23,0.0
4703002,2006-04-24,0.0
7330001,2006-04-24,2.0
9127001,2006-04-24,22.0
4703002,2006-04-25,5.0
7330001,2006-04-25,0.0
9127001,2006-04-25,15.0
4703002,2006-04-26,0.0
7330001,2006-04-26,0.0
9127001,2006-04-26,8.0
4703002,2006-04-27,0.0
7330001,2006-04-27,0.0
9127001,2006-04-27,65.0
4703002,2006-04-28,0.0
7330001,2006-04-28,7.0
9127001,2006-04-28,685.0
4703002,2006-04-29,0.0
7330001,2006-04-29,0.0
9127001,2006-04-29,0.0
4703002,2006-04-30,0.0
7330001,2006-04-30,0.0
9127001,2006-04-30,0.0
4703002,2006-05-01,0.0
7330001,2006-05-01,0.0
9127001,2006-05-01,0.0
4703002,2006-05-02,0.0
7330001,2006-05-02,1.0
9127001,2006-05-02,0.0
4703002,2006-05-03,26.0
7330001,2006-05-03,0.0
9127001,2006-05-03,0.0
4703002,2006-05-04,245.0
7330001,2006-05-04,1.0
9127001,2006-05-04,0.0
4703002,2006-05-05,0.0
7330001,2006-05-05,0.0
9127001,2006-05-05,0.0
4703002,2006-05-06,0.0
7330001,2006-05-06,0.0
9127001,2006-05-06,0.0
4703002,2006-05-07,0.0
7330001,2006-05-07,0.0
9127001,2006-05-07,0.0
4703002,2006-05-08,0.0
7330001,2006-05-08,0.0
9127001,2006-05-08,0.0
4703002,2006-05-09,0.0
7330001,2006-05-09,0.0
9127001,2006-05-09,0.0
4703002,2006-05-10,0.0
7330001,2006-05-10,48.0
9127001,2006-05-10,0.0
4703002,2006-05-11,0.0
7330001,2006-05-11,0.0
9127001,2006-05-11,1.0
4703002,2006-05-12,0.0
7330001,2006-05-12,0.0
9127001,2006-05-12,0.0
4703002,2006-05-13,0.0
7330001,2006-05-13,4.0
9127001,2006-05-13,0.0
4703002,2006-05-14,0.0
7330001,2006-05-14,0.0
9127001,2006-05-14,0.0
4703002,2006-05-15,0.0
7330001,2006-05-15,256.3333333333333
9127001,2006-05-15,2758.6666666666665
4703002,2006-05-16,6.0
7330001,2006-05-16,3289.038461538461
9127001,2006-05-16,1729.125
4703002,2006-05-17,1.0
7330001,2006-05-17,0.0
9127001,2006-05-17,1062.5
4703002,2006-05-18,0.0
7330001,2006-05-18,0.0
9127001,2006-05-18,88.0
4703002,2006-05-19,4.0
7330001,2006-05-19,0.0
9127001,2006-05-19,0.0
4703002,2006-05-20,659.2222222222222
7330001,2006-05-20,1.0
9127001,2006-05-20,0.0
4703002,2006-05-21,78.0
7330001,2006-05-21,0.0
9127001,2006-05-21,0.0
4703002,2006-05-22,0.0
7330001,2006-05-22,0.0
9127001,2006-05-22,1.0
4703002,2006-05-23,163.0
7330001,2006-05-23,147.0
9127001,2006-05-23,1222.6666666666667
4703002,2006-05-24,180.0
7330001,2006-05-24,1708.1035714285763
9127001,2006-05-24,3666.153846153846
4703002,2006-05-25,0.0
7330001,2006-05-25,10111.791139240506
9127001,2006-05-25,6208.460416666677
4703002,2006-05-26,0.0
7330001,2006-05-26,5568.190870488293
9127001,2006-05-26,1718.0
4703002,2006-05-27,0.0
7330001,2006-05-27,0.0
9127001,2006-05-27,30.0
4703002,2006-05-28,0.0
7330001,2006-05-28,0.0
9127001,2006-05-28,60.0
4703002,2006-05-29,33.0
7330001,2006-05-29,65.0
9127001,2006-05-29,30.0
4703002,2006-05-30,98.0
7330001,2006-05-30,0.0
9127001,2006-05-30,0.0
4703002,2006-05-31,0.0
7330001,2006-05-31,0.0
9127001,2006-05-31,300.0
4703002,2006-06-01,2.0
7330001,2006-06-01,724.2
9127001,2006-06-01,2995.5625
4703002,2006-06-02,87.0
7330001,2006-06-02,81.0
9127001,2006-06-02,378.0
4703002,2006-06-03,0.0
7330001,2006-06-03,0.0
9127001,2006-06-03,95.0
4703002,2006-06-04,229.0
7330001,2006-06-04,0.0
9127001,2006-06-04,1365.0
4703002,2006-06-05,352.25
7330001,2006-06-05,8925.746835443038
9127001,2006-06-05,4003.303030303032
4703002,2006-06-06,293.0
7330001,2006-06-06,7648.46835443038
9127001,2006-06-06,3441.285714285714
4703002,2006-06-07,98.0
7330001,2006-06-07,9523.837552742616
9127001,2006-06-07,8491.315151515171
4703002,2006-06-08,5055.072566997069
7330001,2006-06-08,5876.664331210182
9127001,2006-06-08,2367.6666666666665
4703002,2006-06-09,121.5
7330001,2006-06-09,48.0
9127001,2006-06-09,8.0
4703002,2006-06-10,2.0
7330001,2006-06-10,0.0
9127001,2006-06-10,88.0
4703002,2006-06-11,12.0
7330001,2006-06-11,0.0
9127001,2006-06-11,2145.4
4703002,2006-06-12,0.0
7330001,2006-06-12,7912.033755274261
9127001,2006-06-12,6748.072916666688
4703002,2006-06-13,0.0
7330001,2006-06-13,550.0
9127001,2006-06-13,482.3333333333333
4703002,2006-06-14,0.0
7330001,2006-06-14,1685.938461538467
9127001,2006-06-14,885.6
4703002,2006-06-15,0.0
7330001,2006-06-15,0.0
9127001,2006-06-15,389.0
4703002,2006-06-16,0.0
7330001,2006-06-16,0.0
9127001,2006-06-16,0.0
4703002,2006-06-17,0.0
7330001,2006-06-17,2316.525
9127001,2006-06-17,3021.6875
4703002,2006-06-18,0.0
7330001,2006-06-18,6.0
9127001,2006-06-18,2584.146153846158
4703002,2006-06-19,0.0
7330001,2006-06-19,2688.600000000006
9127001,2006-06-19,3047.8125
4703002,2006-06-20,0.0
7330001,2006-06-20,2464.8600000000006
9127001,2006-06-20,2622.430769230772
4703002,2006-06-21,0.0
7330001,2006-06-21,0.0
9127001,2006-06-21,76.0
4703002,2006-06-22,0.0
7330001,2006-06-22,1.0
9127001,2006-06-22,22.0
4703002,2006-06-23,0.0
7330001,2006-06-23,0.0
9127001,2006-06-23,499.0
4703002,2006-06-24,0.0
7330001,2006-06-24,2748.2666666666714
9127001,2006-06-24,2040.5
4703002,2006-06-25,0.0
7330001,2006-06-25,75.0
9127001,2006-06-25,400.0
4703002,2006-06-26,0.0
7330001,2006-06-26,1.0
9127001,2006-06-26,142.0
4703002,2006-06-27,0.0
7330001,2006-06-27,0.0
9127001,2006-06-27,22.0
4703002,2006-06-28,0.0
7330001,2006-06-28,0.0
9127001,2006-06-28,0.0
4703002,2006-06-29,15.0
